Tamanho,Iteracao,Tipo,Tempo_ms
4200,3,estatico_rapido,16.882
4200,3,estatico_lento,100.146
4200,3,dinamico_rapido,17.092
4200,3,dinamico_lento,101.190
4200,4,estatico_rapido,17.198
4200,4,estatico_lento,100.522
4200,4,dinamico_rapido,17.176
4200,4,dinamico_lento,101.009
4200,5,estatico_rapido,16.948
4200,5,estatico_lento,99.806
4200,5,dinamico_rapido,17.106
4200,5,dinamico_lento,100.619
4200,6,estatico_rapido,16.892
4200,6,estatico_lento,100.395
4200,6,dinamico_rapido,17.791
4200,6,dinamico_lento,102.425
4200,7,estatico_rapido,16.905
4200,7,estatico_lento,100.143
4200,7,dinamico_rapido,17.148
4200,7,dinamico_lento,100.508
4200,8,estatico_rapido,17.601
4200,8,estatico_lento,100.406
4200,8,dinamico_rapido,17.280
4200,8,dinamico_lento,101.027
4200,9,estatico_rapido,16.907
4200,9,estatico_lento,100.605
4200,9,dinamico_rapido,17.239
4200,9,dinamico_lento,100.051
4200,10,estatico_rapido,16.860
4200,10,estatico_lento,100.038
4200,10,dinamico_rapido,17.137
4200,10,dinamico_lento,100.122
4250,1,estatico_rapido,18.528
4250,1,estatico_lento,103.663
4250,1,dinamico_rapido,18.837
4250,1,dinamico_lento,103.439
4250,2,estatico_rapido,18.592
4250,2,estatico_lento,104.332
4250,2,dinamico_rapido,18.787
4250,2,dinamico_lento,106.957
4250,3,estatico_rapido,18.607
4250,3,estatico_lento,104.655
4250,3,dinamico_rapido,18.774
4250,3,dinamico_lento,103.450
4250,4,estatico_rapido,18.549
4250,4,estatico_lento,103.654
4250,4,dinamico_rapido,19.339
4250,4,dinamico_lento,105.885
4250,5,estatico_rapido,18.560
4250,5,estatico_lento,104.188
4250,5,dinamico_rapido,19.205
4250,5,dinamico_lento,104.000
4250,6,estatico_rapido,18.590
4250,6,estatico_lento,104.443
4250,6,dinamico_rapido,19.361
4250,6,dinamico_lento,106.060
4250,7,estatico_rapido,18.517
4250,7,estatico_lento,104.081
4250,7,dinamico_rapido,19.191
4250,7,dinamico_lento,103.829
4250,8,estatico_rapido,18.551
4250,8,estatico_lento,104.460
4250,8,dinamico_rapido,19.267
4250,8,dinamico_lento,106.683
4250,9,estatico_rapido,18.492
4250,9,estatico_lento,105.130
4250,9,dinamico_rapido,19.147
4250,9,dinamico_lento,103.489
4250,10,estatico_rapido,18.528
4250,10,estatico_lento,104.022
4250,10,dinamico_rapido,18.599
4250,10,dinamico_lento,107.194
4300,1,estatico_rapido,18.394
4300,1,estatico_lento,107.651
4300,1,dinamico_rapido,18.375
4300,1,dinamico_lento,108.037
4300,2,estatico_rapido,18.423
4300,2,estatico_lento,107.231
4300,2,dinamico_rapido,18.614
4300,2,dinamico_lento,108.471
4300,3,estatico_rapido,18.502
4300,3,estatico_lento,108.323
4300,3,dinamico_rapido,18.414
4300,3,dinamico_lento,109.398
4300,4,estatico_rapido,18.943
4300,4,estatico_lento,107.650
4300,4,dinamico_rapido,18.430
4300,4,dinamico_lento,108.135
4300,5,estatico_rapido,19.169
4300,5,estatico_lento,107.508
4300,5,dinamico_rapido,18.377
4300,5,dinamico_lento,107.813
4300,6,estatico_rapido,19.209
4300,6,estatico_lento,107.401
4300,6,dinamico_rapido,18.349
4300,6,dinamico_lento,107.844
4300,7,estatico_rapido,18.943
4300,7,estatico_lento,107.678
4300,7,dinamico_rapido,18.458
4300,7,dinamico_lento,107.130
4300,8,estatico_rapido,18.966
4300,8,estatico_lento,107.882
4300,8,dinamico_rapido,18.543
4300,8,dinamico_lento,107.554
4300,9,estatico_rapido,18.624
4300,9,estatico_lento,107.222
4300,9,dinamico_rapido,18.472
4300,9,dinamico_lento,107.531
4300,10,estatico_rapido,18.592
4300,10,estatico_lento,107.381
4300,10,dinamico_rapido,18.435
4300,10,dinamico_lento,107.141
4350,1,estatico_rapido,19.475
4350,1,estatico_lento,109.757
4350,1,dinamico_rapido,19.612
4350,1,dinamico_lento,109.037
4350,2,estatico_rapido,19.392
4350,2,estatico_lento,110.151
4350,2,dinamico_rapido,19.499
4350,2,dinamico_lento,108.362
4350,3,estatico_rapido,20.171
4350,3,estatico_lento,110.105
4350,3,dinamico_rapido,19.449
4350,3,dinamico_lento,109.286
4350,4,estatico_rapido,19.897
4350,4,estatico_lento,109.212
4350,4,dinamico_rapido,19.386
4350,4,dinamico_lento,108.822
4350,5,estatico_rapido,19.451
4350,5,estatico_lento,109.208
4350,5,dinamico_rapido,20.776
4350,5,dinamico_lento,108.632
4350,6,estatico_rapido,19.487
4350,6,estatico_lento,110.081
4350,6,dinamico_rapido,19.605
4350,6,dinamico_lento,110.482
4350,7,estatico_rapido,19.499
4350,7,estatico_lento,122.751
4350,7,dinamico_rapido,19.503
4350,7,dinamico_lento,111.735
4350,8,estatico_rapido,20.217
4350,8,estatico_lento,110.404
4350,8,dinamico_rapido,19.594
4350,8,dinamico_lento,110.232
4350,9,estatico_rapido,19.590
4350,9,estatico_lento,110.153
4350,9,dinamico_rapido,19.416
4350,9,dinamico_lento,111.554
4350,10,estatico_rapido,19.485
4350,10,estatico_lento,108.279
4350,10,dinamico_rapido,20.025
4350,10,dinamico_lento,108.580
4400,1,estatico_rapido,18.878
4400,1,estatico_lento,111.115
4400,1,dinamico_rapido,18.778
4400,1,dinamico_lento,109.975
4400,2,estatico_rapido,18.661
4400,2,estatico_lento,110.288
4400,2,dinamico_rapido,18.753
4400,2,dinamico_lento,110.081
4400,3,estatico_rapido,18.684
4400,3,estatico_lento,112.759
4400,3,dinamico_rapido,19.456
4400,3,dinamico_lento,111.073
4400,4,estatico_rapido,18.485
4400,4,estatico_lento,109.765
4400,4,dinamico_rapido,18.997
4400,4,dinamico_lento,110.370
4400,5,estatico_rapido,18.577
4400,5,estatico_lento,112.207
4400,5,dinamico_rapido,18.760
4400,5,dinamico_lento,109.566
4400,6,estatico_rapido,19.255
4400,6,estatico_lento,109.780
4400,6,dinamico_rapido,18.966
4400,6,dinamico_lento,109.678
4400,7,estatico_rapido,18.818
4400,7,estatico_lento,111.690
4400,7,dinamico_rapido,18.757
4400,7,dinamico_lento,109.592
4400,8,estatico_rapido,18.626
4400,8,estatico_lento,109.664
4400,8,dinamico_rapido,18.937
4400,8,dinamico_lento,109.438
4400,9,estatico_rapido,18.680
4400,9,estatico_lento,110.665
4400,9,dinamico_rapido,19.546
4400,9,dinamico_lento,109.625
4400,10,estatico_rapido,18.680
4400,10,estatico_lento,111.011
4400,10,dinamico_rapido,18.904
4400,10,dinamico_lento,110.983
4450,1,estatico_rapido,20.389
4450,1,estatico_lento,129.090
4450,1,dinamico_rapido,20.492
4450,1,dinamico_lento,122.022
4450,2,estatico_rapido,21.137
4450,2,estatico_lento,121.815
4450,2,dinamico_rapido,20.359
4450,2,dinamico_lento,119.894
4450,3,estatico_rapido,20.431
4450,3,estatico_lento,120.091
4450,3,dinamico_rapido,20.498
4450,3,dinamico_lento,135.059
4450,4,estatico_rapido,20.759
4450,4,estatico_lento,121.720
4450,4,dinamico_rapido,21.123
4450,4,dinamico_lento,121.821
4450,5,estatico_rapido,20.292
4450,5,estatico_lento,122.211
4450,5,dinamico_rapido,20.411
4450,5,dinamico_lento,119.909
4450,6,estatico_rapido,20.433
4450,6,estatico_lento,122.181
4450,6,dinamico_rapido,20.595
4450,6,dinamico_lento,124.948
4450,7,estatico_rapido,21.128
4450,7,estatico_lento,133.547
4450,7,dinamico_rapido,20.366
4450,7,dinamico_lento,128.101
4450,8,estatico_rapido,20.362
4450,8,estatico_lento,120.944
4450,8,dinamico_rapido,20.309
4450,8,dinamico_lento,120.826
4450,9,estatico_rapido,20.483
4450,9,estatico_lento,123.050
4450,9,dinamico_rapido,21.374
4450,9,dinamico_lento,129.073
4450,10,estatico_rapido,21.017
4450,10,estatico_lento,121.240
4450,10,dinamico_rapido,20.395
4450,10,dinamico_lento,134.838
4500,1,estatico_rapido,21.091
4500,1,estatico_lento,121.319
4500,1,dinamico_rapido,20.108
4500,1,dinamico_lento,118.501
4500,2,estatico_rapido,20.209
4500,2,estatico_lento,118.549
4500,2,dinamico_rapido,20.183
4500,2,dinamico_lento,119.441
4500,3,estatico_rapido,21.223
4500,3,estatico_lento,120.273
4500,3,dinamico_rapido,20.146
4500,3,dinamico_lento,119.109
4500,4,estatico_rapido,20.124
4500,4,estatico_lento,119.119
4500,4,dinamico_rapido,20.232
4500,4,dinamico_lento,120.668
4500,5,estatico_rapido,20.323
4500,5,estatico_lento,118.295
4500,5,dinamico_rapido,20.220
4500,5,dinamico_lento,120.687
4500,6,estatico_rapido,20.184
4500,6,estatico_lento,118.636
4500,6,dinamico_rapido,20.181
4500,6,dinamico_lento,119.912
4500,7,estatico_rapido,20.213
4500,7,estatico_lento,119.507
4500,7,dinamico_rapido,20.665
4500,7,dinamico_lento,118.978
4500,8,estatico_rapido,20.138
4500,8,estatico_lento,120.132
4500,8,dinamico_rapido,20.182
4500,8,dinamico_lento,119.042
4500,9,estatico_rapido,20.290
4500,9,estatico_lento,119.261
4500,9,dinamico_rapido,20.796
4500,9,dinamico_lento,119.276
4500,10,estatico_rapido,20.107
4500,10,estatico_lento,120.607
4500,10,dinamico_rapido,20.122
4500,10,dinamico_lento,119.895
4550,1,estatico_rapido,21.758
4550,1,estatico_lento,121.893
4550,1,dinamico_rapido,21.289
4550,1,dinamico_lento,125.604
4550,2,estatico_rapido,21.388
4550,2,estatico_lento,123.483
4550,2,dinamico_rapido,21.418
4550,2,dinamico_lento,123.235
4550,3,estatico_rapido,21.280
4550,3,estatico_lento,123.612
4550,3,dinamico_rapido,21.908
4550,3,dinamico_lento,123.524
4550,4,estatico_rapido,21.917
4550,4,estatico_lento,121.842
4550,4,dinamico_rapido,21.812
4550,4,dinamico_lento,123.455
4550,5,estatico_rapido,21.381
4550,5,estatico_lento,124.022
4550,5,dinamico_rapido,21.302
4550,5,dinamico_lento,123.172
4550,6,estatico_rapido,21.235
4550,6,estatico_lento,122.657
4550,6,dinamico_rapido,21.327
4550,6,dinamico_lento,122.313
4550,7,estatico_rapido,21.308
4550,7,estatico_lento,121.071
4550,7,dinamico_rapido,21.488
4550,7,dinamico_lento,123.102
4550,8,estatico_rapido,21.587
4550,8,estatico_lento,123.040
4550,8,dinamico_rapido,21.996
4550,8,dinamico_lento,125.462
4550,9,estatico_rapido,22.005
4550,9,estatico_lento,123.233
4550,9,dinamico_rapido,21.282
4550,9,dinamico_lento,123.052
4550,10,estatico_rapido,21.397
4550,10,estatico_lento,122.653
4550,10,dinamico_rapido,21.288
4550,10,dinamico_lento,122.593
4600,1,estatico_rapido,21.515
4600,1,estatico_lento,125.521
4600,1,dinamico_rapido,20.602
4600,1,dinamico_lento,123.802
4600,2,estatico_rapido,20.341
4600,2,estatico_lento,124.630
4600,2,dinamico_rapido,20.589
4600,2,dinamico_lento,124.517
4600,3,estatico_rapido,20.260
4600,3,estatico_lento,124.989
4600,3,dinamico_rapido,20.603
4600,3,dinamico_lento,127.548
4600,4,estatico_rapido,20.683
4600,4,estatico_lento,125.241
4600,4,dinamico_rapido,21.087
4600,4,dinamico_lento,125.259
4600,5,estatico_rapido,21.051
4600,5,estatico_lento,126.101
4600,5,dinamico_rapido,20.820
4600,5,dinamico_lento,123.804
4600,6,estatico_rapido,20.292
4600,6,estatico_lento,124.316
4600,6,dinamico_rapido,20.535
4600,6,dinamico_lento,124.401
4600,7,estatico_rapido,20.289
4600,7,estatico_lento,124.480
4600,7,dinamico_rapido,20.551
4600,7,dinamico_lento,125.644
4600,8,estatico_rapido,20.890
4600,8,estatico_lento,124.451
4600,8,dinamico_rapido,22.089
4600,8,dinamico_lento,125.391
4600,9,estatico_rapido,20.918
4600,9,estatico_lento,123.701
4600,9,dinamico_rapido,20.535
4600,9,dinamico_lento,126.169
4600,10,estatico_rapido,20.272
4600,10,estatico_lento,126.179
4600,10,dinamico_rapido,20.492
4600,10,dinamico_lento,124.933
4650,1,estatico_rapido,23.113
4650,1,estatico_lento,130.460
4650,1,dinamico_rapido,23.015
4650,1,dinamico_lento,129.465
4650,2,estatico_rapido,23.614
4650,2,estatico_lento,128.689
4650,2,dinamico_rapido,22.840
4650,2,dinamico_lento,128.521
4650,3,estatico_rapido,22.854
4650,3,estatico_lento,131.113
4650,3,dinamico_rapido,23.068
4650,3,dinamico_lento,130.728
4650,4,estatico_rapido,22.940
4650,4,estatico_lento,128.508
4650,4,dinamico_rapido,22.940
4650,4,dinamico_lento,129.516
4650,5,estatico_rapido,22.935
4650,5,estatico_lento,130.788
4650,5,dinamico_rapido,22.793
4650,5,dinamico_lento,129.335
4650,6,estatico_rapido,22.887
4650,6,estatico_lento,128.791
4650,6,dinamico_rapido,23.017
4650,6,dinamico_lento,129.797
4650,7,estatico_rapido,23.934
4650,7,estatico_lento,129.050
4650,7,dinamico_rapido,23.731
4650,7,dinamico_lento,129.193
4650,8,estatico_rapido,23.207
4650,8,estatico_lento,129.977
4650,8,dinamico_rapido,23.270
4650,8,dinamico_lento,131.002
4650,9,estatico_rapido,22.953
4650,9,estatico_lento,128.464
4650,9,dinamico_rapido,22.957
4650,9,dinamico_lento,127.508
4650,10,estatico_rapido,22.835
4650,10,estatico_lento,130.202
4650,10,dinamico_rapido,23.012
4650,10,dinamico_lento,128.559
4700,1,estatico_rapido,22.233
4700,1,estatico_lento,132.979
4700,1,dinamico_rapido,21.926
4700,1,dinamico_lento,133.346
4700,2,estatico_rapido,22.046
4700,2,estatico_lento,131.132
4700,2,dinamico_rapido,22.039
4700,2,dinamico_lento,132.129
4700,3,estatico_rapido,21.906
4700,3,estatico_lento,131.085
4700,3,dinamico_rapido,21.940
4700,3,dinamico_lento,130.878
4700,4,estatico_rapido,21.985
4700,4,estatico_lento,131.692
4700,4,dinamico_rapido,21.945
4700,4,dinamico_lento,132.367
4700,5,estatico_rapido,21.923
4700,5,estatico_lento,132.727
4700,5,dinamico_rapido,21.907
4700,5,dinamico_lento,131.859
4700,6,estatico_rapido,21.869
4700,6,estatico_lento,131.586
4700,6,dinamico_rapido,21.936
4700,6,dinamico_lento,136.485
4700,7,estatico_rapido,21.852
4700,7,estatico_lento,131.126
4700,7,dinamico_rapido,21.961
4700,7,dinamico_lento,131.277
4700,8,estatico_rapido,21.902
4700,8,estatico_lento,132.275
4700,8,dinamico_rapido,22.031
4700,8,dinamico_lento,132.153
4700,9,estatico_rapido,22.053
4700,9,estatico_lento,132.753
4700,9,dinamico_rapido,21.955
4700,9,dinamico_lento,132.607
4700,10,estatico_rapido,21.929
4700,10,estatico_lento,131.914
4700,10,dinamico_rapido,22.015
4700,10,dinamico_lento,132.487
4750,1,estatico_rapido,23.154
4750,1,estatico_lento,135.172
4750,1,dinamico_rapido,23.248
4750,1,dinamico_lento,137.151
4750,2,estatico_rapido,23.215
4750,2,estatico_lento,137.916
4750,2,dinamico_rapido,23.874
4750,2,dinamico_lento,135.309
4750,3,estatico_rapido,24.859
4750,3,estatico_lento,134.201
4750,3,dinamico_rapido,23.385
4750,3,dinamico_lento,133.279
4750,4,estatico_rapido,23.257
4750,4,estatico_lento,134.836
4750,4,dinamico_rapido,23.128
4750,4,dinamico_lento,133.297
4750,5,estatico_rapido,23.199
4750,5,estatico_lento,134.015
4750,5,dinamico_rapido,23.216
4750,5,dinamico_lento,135.317
4750,6,estatico_rapido,23.364
4750,6,estatico_lento,136.202
4750,6,dinamico_rapido,23.791
4750,6,dinamico_lento,134.505
4750,7,estatico_rapido,23.657
4750,7,estatico_lento,133.814
4750,7,dinamico_rapido,23.430
4750,7,dinamico_lento,135.149
4750,8,estatico_rapido,23.393
4750,8,estatico_lento,134.001
4750,8,dinamico_rapido,23.303
4750,8,dinamico_lento,135.082
4750,9,estatico_rapido,23.231
4750,9,estatico_lento,132.967
4750,9,dinamico_rapido,23.219
4750,9,dinamico_lento,133.181
4750,10,estatico_rapido,23.258
4750,10,estatico_lento,134.620
4750,10,dinamico_rapido,24.025
4750,10,dinamico_lento,133.514
4800,1,estatico_rapido,22.092
4800,1,estatico_lento,149.836
4800,1,dinamico_rapido,22.928
4800,1,dinamico_lento,149.875
4800,2,estatico_rapido,22.290
4800,2,estatico_lento,152.144
4800,2,dinamico_rapido,22.434
4800,2,dinamico_lento,149.744
4800,3,estatico_rapido,22.143
4800,3,estatico_lento,151.182
4800,3,dinamico_rapido,22.945
4800,3,dinamico_lento,152.313
4800,4,estatico_rapido,22.322
4800,4,estatico_lento,151.039
4800,4,dinamico_rapido,22.375
4800,4,dinamico_lento,149.169
4800,5,estatico_rapido,22.093
4800,5,estatico_lento,151.452
4800,5,dinamico_rapido,23.211
4800,5,dinamico_lento,151.280
4800,6,estatico_rapido,22.181
4800,6,estatico_lento,150.485
4800,6,dinamico_rapido,22.386
4800,6,dinamico_lento,148.971
4800,7,estatico_rapido,22.161
4800,7,estatico_lento,149.654
4800,7,dinamico_rapido,23.054
4800,7,dinamico_lento,151.375
4800,8,estatico_rapido,22.192
4800,8,estatico_lento,150.433
4800,8,dinamico_rapido,22.355
4800,8,dinamico_lento,150.310
4800,9,estatico_rapido,22.169
4800,9,estatico_lento,150.354
4800,9,dinamico_rapido,22.691
4800,9,dinamico_lento,151.513
4800,10,estatico_rapido,22.292
4800,10,estatico_lento,149.510
4800,10,dinamico_rapido,22.497
4800,10,dinamico_lento,149.772
4850,1,estatico_rapido,24.220
4850,1,estatico_lento,146.005
4850,1,dinamico_rapido,24.195
4850,1,dinamico_lento,143.171
4850,2,estatico_rapido,24.945
4850,2,estatico_lento,144.530
4850,2,dinamico_rapido,24.217
4850,2,dinamico_lento,143.239
4850,3,estatico_rapido,24.220
4850,3,estatico_lento,148.178
4850,3,dinamico_rapido,24.892
4850,3,dinamico_lento,145.706
4850,4,estatico_rapido,24.186
4850,4,estatico_lento,145.537
4850,4,dinamico_rapido,24.198
4850,4,dinamico_lento,142.759
4850,5,estatico_rapido,24.826
4850,5,estatico_lento,144.083
4850,5,dinamico_rapido,24.415
4850,5,dinamico_lento,144.384
4850,6,estatico_rapido,24.160
4850,6,estatico_lento,140.836
4850,6,dinamico_rapido,24.176
4850,6,dinamico_lento,143.141
4850,7,estatico_rapido,24.758
4850,7,estatico_lento,144.823
4850,7,dinamico_rapido,24.244
4850,7,dinamico_lento,141.473
4850,8,estatico_rapido,24.197
4850,8,estatico_lento,142.032
4850,8,dinamico_rapido,24.819
4850,8,dinamico_lento,143.421
4850,9,estatico_rapido,24.345
4850,9,estatico_lento,141.866
4850,9,dinamico_rapido,24.149
4850,9,dinamico_lento,143.143
4850,10,estatico_rapido,24.194
4850,10,estatico_lento,145.711
4850,10,dinamico_rapido,25.147
4850,10,dinamico_lento,144.142
4900,1,estatico_rapido,24.683
4900,1,estatico_lento,144.067
4900,1,dinamico_rapido,24.152
4900,1,dinamico_lento,144.709
4900,2,estatico_rapido,24.172
4900,2,estatico_lento,144.437
4900,2,dinamico_rapido,23.898
4900,2,dinamico_lento,143.029
4900,3,estatico_rapido,24.533
4900,3,estatico_lento,146.162
4900,3,dinamico_rapido,24.276
4900,3,dinamico_lento,143.825
4900,4,estatico_rapido,23.820
4900,4,estatico_lento,143.156
4900,4,dinamico_rapido,24.408
4900,4,dinamico_lento,150.095
4900,5,estatico_rapido,24.005
4900,5,estatico_lento,142.560
4900,5,dinamico_rapido,23.876
4900,5,dinamico_lento,145.515
4900,6,estatico_rapido,24.000
4900,6,estatico_lento,149.615
4900,6,dinamico_rapido,24.263
4900,6,dinamico_lento,145.676
4900,7,estatico_rapido,23.751
4900,7,estatico_lento,143.381
4900,7,dinamico_rapido,23.897
4900,7,dinamico_lento,146.357
4900,8,estatico_rapido,24.279
4900,8,estatico_lento,143.358
4900,8,dinamico_rapido,23.856
4900,8,dinamico_lento,145.315
4900,9,estatico_rapido,23.914
4900,9,estatico_lento,144.526
4900,9,dinamico_rapido,24.725
4900,9,dinamico_lento,145.031
4900,10,estatico_rapido,23.921
4900,10,estatico_lento,142.241
4900,10,dinamico_rapido,23.839
4900,10,dinamico_lento,144.720
4950,1,estatico_rapido,25.635
4950,1,estatico_lento,146.530
4950,1,dinamico_rapido,26.640
4950,1,dinamico_lento,147.882
4950,2,estatico_rapido,25.337
4950,2,estatico_lento,147.577
4950,2,dinamico_rapido,25.236
4950,2,dinamico_lento,148.477
4950,3,estatico_rapido,25.525
4950,3,estatico_lento,146.704
4950,3,dinamico_rapido,25.208
4950,3,dinamico_lento,147.048
4950,4,estatico_rapido,26.127
4950,4,estatico_lento,147.991
4950,4,dinamico_rapido,25.205
4950,4,dinamico_lento,147.866
4950,5,estatico_rapido,25.295
4950,5,estatico_lento,149.747
4950,5,dinamico_rapido,25.253
4950,5,dinamico_lento,148.042
4950,6,estatico_rapido,25.161
4950,6,estatico_lento,149.905
4950,6,dinamico_rapido,25.400
4950,6,dinamico_lento,146.941
4950,7,estatico_rapido,25.237
4950,7,estatico_lento,147.658
4950,7,dinamico_rapido,26.004
4950,7,dinamico_lento,149.097
4950,8,estatico_rapido,25.309
4950,8,estatico_lento,146.995
4950,8,dinamico_rapido,25.298
4950,8,dinamico_lento,146.724
4950,9,estatico_rapido,25.438
4950,9,estatico_lento,150.457
4950,9,dinamico_rapido,25.188
4950,9,dinamico_lento,148.758
4950,10,estatico_rapido,25.741
4950,10,estatico_lento,146.084
4950,10,dinamico_rapido,25.192
4950,10,dinamico_lento,147.812
5000,1,estatico_rapido,24.128
5000,1,estatico_lento,151.992
5000,1,dinamico_rapido,24.437
5000,1,dinamico_lento,153.239
5000,2,estatico_rapido,24.257
5000,2,estatico_lento,151.535
5000,2,dinamico_rapido,24.273
5000,2,dinamico_lento,152.900
5000,3,estatico_rapido,24.144
5000,3,estatico_lento,151.325
5000,3,dinamico_rapido,24.328
5000,3,dinamico_lento,154.126
5000,4,estatico_rapido,24.270
5000,4,estatico_lento,151.596
5000,4,dinamico_rapido,24.265
5000,4,dinamico_lento,151.613
5000,5,estatico_rapido,24.670
5000,5,estatico_lento,150.993
5000,5,dinamico_rapido,24.271
5000,5,dinamico_lento,151.744
5000,6,estatico_rapido,24.039
5000,6,estatico_lento,150.438
5000,6,dinamico_rapido,24.648
5000,6,dinamico_lento,151.395
5000,7,estatico_rapido,23.988
5000,7,estatico_lento,152.456
5000,7,dinamico_rapido,25.048
5000,7,dinamico_lento,151.135
5000,8,estatico_rapido,23.983
5000,8,estatico_lento,150.771
5000,8,dinamico_rapido,25.080
5000,8,dinamico_lento,152.900
5000,9,estatico_rapido,24.135
5000,9,estatico_lento,152.813
5000,9,dinamico_rapido,24.337
5000,9,dinamico_lento,155.449
5000,10,estatico_rapido,24.059
5000,10,estatico_lento,150.614
5000,10,dinamico_rapido,24.293
5000,10,dinamico_lento,153.766
5500,1,estatico_rapido,31.050
5500,1,estatico_lento,192.131
5500,1,dinamico_rapido,31.350
5500,1,dinamico_lento,195.730
5500,2,estatico_rapido,30.090
5500,2,estatico_lento,196.709
5500,2,dinamico_rapido,30.134
5500,2,dinamico_lento,191.999
5500,3,estatico_rapido,30.118
5500,3,estatico_lento,191.920
5500,3,dinamico_rapido,31.497
5500,3,dinamico_lento,196.257
5500,4,estatico_rapido,30.247
5500,4,estatico_lento,190.659
5500,4,dinamico_rapido,30.149
5500,4,dinamico_lento,194.375
5500,5,estatico_rapido,30.302
5500,5,estatico_lento,188.610
5500,5,dinamico_rapido,31.027
5500,5,dinamico_lento,190.231
5500,6,estatico_rapido,30.113
5500,6,estatico_lento,187.762
5500,6,dinamico_rapido,30.344
5500,6,dinamico_lento,201.781
5500,7,estatico_rapido,30.063
5500,7,estatico_lento,191.744
5500,7,dinamico_rapido,30.749
5500,7,dinamico_lento,197.640
5500,8,estatico_rapido,30.248
5500,8,estatico_lento,192.267
5500,8,dinamico_rapido,30.071
5500,8,dinamico_lento,191.191
5500,9,estatico_rapido,30.370
5500,9,estatico_lento,194.808
5500,9,dinamico_rapido,30.889
5500,9,dinamico_lento,192.154
5500,10,estatico_rapido,30.342
5500,10,estatico_lento,192.628
5500,10,dinamico_rapido,30.004
5500,10,dinamico_lento,188.185
6000,1,estatico_rapido,34.848
6000,1,estatico_lento,252.669
6000,1,dinamico_rapido,34.953
6000,1,dinamico_lento,254.295
6000,2,estatico_rapido,35.565
6000,2,estatico_lento,248.707
6000,2,dinamico_rapido,34.994
6000,2,dinamico_lento,248.623
6000,3,estatico_rapido,34.747
6000,3,estatico_lento,253.475
6000,3,dinamico_rapido,35.469
6000,3,dinamico_lento,252.534
6000,4,estatico_rapido,35.583
6000,4,estatico_lento,253.936
6000,4,dinamico_rapido,35.053
6000,4,dinamico_lento,257.596
6000,5,estatico_rapido,34.523
6000,5,estatico_lento,253.459
6000,5,dinamico_rapido,35.410
6000,5,dinamico_lento,253.009
6000,6,estatico_rapido,35.052
6000,6,estatico_lento,252.236
6000,6,dinamico_rapido,35.057
6000,6,dinamico_lento,257.395
6000,7,estatico_rapido,34.585
6000,7,estatico_lento,251.701
6000,7,dinamico_rapido,35.463
6000,7,dinamico_lento,259.657
6000,8,estatico_rapido,34.700
6000,8,estatico_lento,267.840
6000,8,dinamico_rapido,35.200
6000,8,dinamico_lento,250.500
6000,9,estatico_rapido,35.225
6000,9,estatico_lento,254.695
6000,9,dinamico_rapido,35.975
6000,9,dinamico_lento,253.603
6000,10,estatico_rapido,34.553
6000,10,estatico_lento,253.234
6000,10,dinamico_rapido,35.692
6000,10,dinamico_lento,252.802
6500,1,estatico_rapido,42.639
6500,1,estatico_lento,324.119
6500,1,dinamico_rapido,42.028
6500,1,dinamico_lento,323.466
6500,2,estatico_rapido,43.731
6500,2,estatico_lento,322.463
6500,2,dinamico_rapido,41.892
6500,2,dinamico_lento,323.273
6500,3,estatico_rapido,42.123
6500,3,estatico_lento,324.214
6500,3,dinamico_rapido,43.256
6500,3,dinamico_lento,317.295
6500,4,estatico_rapido,42.056
6500,4,estatico_lento,322.013
6500,4,dinamico_rapido,43.406
6500,4,dinamico_lento,319.842
6500,5,estatico_rapido,42.136
6500,5,estatico_lento,321.219
6500,5,dinamico_rapido,42.730
6500,5,dinamico_lento,327.173
6500,6,estatico_rapido,41.958
6500,6,estatico_lento,325.255
6500,6,dinamico_rapido,43.091
6500,6,dinamico_lento,322.472
6500,7,estatico_rapido,42.501
6500,7,estatico_lento,326.470
6500,7,dinamico_rapido,42.132
6500,7,dinamico_lento,328.536
6500,8,estatico_rapido,43.804
6500,8,estatico_lento,324.970
6500,8,dinamico_rapido,42.042
6500,8,dinamico_lento,327.568
6500,9,estatico_rapido,43.402
6500,9,estatico_lento,322.466
6500,9,dinamico_rapido,42.230
6500,9,dinamico_lento,328.199
6500,10,estatico_rapido,42.529
6500,10,estatico_lento,329.313
6500,10,dinamico_rapido,42.186
6500,10,dinamico_lento,327.956
7000,1,estatico_rapido,48.004
7000,1,estatico_lento,390.012
7000,1,dinamico_rapido,47.696
7000,1,dinamico_lento,385.067
7000,2,estatico_rapido,47.287
7000,2,estatico_lento,386.571
7000,2,dinamico_rapido,48.433
7000,2,dinamico_lento,388.193
7000,3,estatico_rapido,47.122
7000,3,estatico_lento,387.962
7000,3,dinamico_rapido,47.754
7000,3,dinamico_lento,394.806
7000,4,estatico_rapido,47.986
7000,4,estatico_lento,393.898
7000,4,dinamico_rapido,47.583
7000,4,dinamico_lento,388.475
7000,5,estatico_rapido,47.299
7000,5,estatico_lento,388.874
7000,5,dinamico_rapido,49.615
7000,5,dinamico_lento,387.127
7000,6,estatico_rapido,47.850
7000,6,estatico_lento,391.357
7000,6,dinamico_rapido,47.632
7000,6,dinamico_lento,391.980
7000,7,estatico_rapido,47.008
7000,7,estatico_lento,393.120
7000,7,dinamico_rapido,48.882
7000,7,dinamico_lento,396.649
7000,8,estatico_rapido,47.849
7000,8,estatico_lento,392.766
